ID,Age,Gender,Education Level,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Emotional Intelligence,Risk Tolerance,Stress Resilience,Decision-Making Style,Motivation Type,Logical Reasoning,Verbal Ability,Numerical Ability,Creativity,Memory/Attention Span,Learning Style,Analytical Thinking,Communication,Leadership,Problem-Solving,Technical/Programming,Artistic/Design,Empathy & Counseling Ability,Negotiation/Persuasion,Entrepreneurial Drive,Domain-Specific Skill,Interests,Preferred Work Environment,Values & Motivators,Career Recommendation
860,24,Male,Self-taught,5,9,5,1,10,3,9,3,Risk-averse,Mixed,1,10,6,9,3,Kinesthetic,6,1,3,7,2,9,2,5,2,"Journalism, Fashion Design","Software, Environment, Medicine",Hands-on/Fieldwork,"Stability, Recognition",Cloud Architect
861,28,Male,Graduate,10,8,4,2,9,4,3,2,Analytical,Extrinsic,2,4,10,8,8,Auditory,3,10,7,3,7,8,10,4,9,"Robotics, Hospital Management","Teaching, AI",Hands-on/Fieldwork,"Creativity, Recognition",Media Producer
862,38,Female,Undergraduate,1,5,9,3,10,9,10,5,Risk-averse,Extrinsic,9,5,9,8,1,Auditory,2,2,10,1,7,8,7,3,4,"Wildlife Conservation, Diplomacy","Business, Agriculture",Creative/Artistic,"Recognition, Freedom",Interior Architect
863,21,Female,High School,7,5,4,7,6,4,3,4,Analytical,Mixed,10,2,5,5,9,Kinesthetic,7,9,3,1,5,5,7,2,7,"Robotics, Film Direction","Media, Hospitality, Software",Fast-paced,"Service, Innovation, Impact",Fashion Stylist
864,27,Female,Self-taught,8,9,8,8,8,6,4,5,Risk-averse,Mixed,5,7,5,1,1,Visual,10,10,3,3,4,3,1,2,4,Hospital Management,"Literature, Research, Space, Science",Research-driven,"Recognition, Innovation, Service",Business Development Manager
865,29,Male,High School,5,9,3,8,5,8,10,1,Collaborative,Extrinsic,6,3,4,7,5,Kinesthetic,4,4,9,5,5,8,8,3,6,"Wildlife Conservation, Nutrition Science","Design, Science, Media, Law",Structured/Organized,"Security, Recognition, Money",Athletic Coach
866,16,Female,High School,9,10,7,1,9,6,3,8,Analytical,Extrinsic,10,4,5,3,6,Reading/Writing,1,6,5,8,9,1,8,7,5,"Fashion Design, Surgery","Space, Politics, Public Policy",Team-oriented,"Stability, Security, Adventure",Blockchain Developer
867,22,Male,PhD,10,8,1,6,9,4,3,6,Collaborative,Extrinsic,1,7,9,6,7,Kinesthetic,7,10,6,7,8,9,3,4,3,"Fashion Design, Data Analysis","Art, Agriculture, Environment, Space",Structured/Organized,"Recognition, Stability, Innovation",eSports Manager
868,18,Male,PhD,6,6,3,7,8,9,3,7,Intuitive,Mixed,4,1,6,4,1,Visual,6,6,10,4,9,10,5,1,7,"Journalism, Film Direction","Public Policy, Software, Business",Structured/Organized,"Impact, Legacy, Growth",Robotics Engineer
869,44,Male,Vocational,8,9,4,7,9,9,6,9,Risk-averse,Mixed,4,1,9,4,2,Kinesthetic,9,5,2,1,10,1,5,8,5,"Surgery, Hospital Management","Design, Literature, Science, Research",Hands-on/Fieldwork,"Growth, Service",Biotech Researcher
870,21,Female,PhD,1,1,10,7,1,9,10,9,Risk-averse,Mixed,10,3,7,1,5,Visual,6,8,9,8,1,9,1,4,10,Diplomacy,"AI, Social Work, Science",Fast-paced,"Recognition, Security, Impact",Investment Banker
871,19,Female,Graduate,6,2,3,10,9,1,6,4,Intuitive,Extrinsic,2,10,3,5,9,Kinesthetic,5,2,4,5,6,9,1,9,3,"Music Composition, Renewable Energy Systems","Social Work, Politics, Design",Creative/Artistic,"Freedom, Recognition",Hotel Manager
872,27,Male,Vocational,8,5,9,10,7,3,7,1,Risk-averse,Mixed,4,3,3,6,7,Reading/Writing,2,6,7,6,5,5,8,10,1,Renewable Energy Systems,"Research, Finance",Research-driven,"Freedom, Creativity, Service",Pediatric Surgeon
873,20,Male,Undergraduate,2,9,6,10,6,2,4,8,Risk-averse,Extrinsic,7,9,9,2,2,Reading/Writing,2,4,6,7,8,8,1,7,9,"Surgery, Sports Training","Research, Medicine, Art",Flexible Remote,"Growth, Innovation",Athletic Coach
874,41,Male,High School,9,1,2,10,10,4,4,7,Collaborative,Mixed,3,7,4,2,2,Reading/Writing,5,3,9,3,4,8,9,6,3,"Fashion Design, Cybersecurity","Public Policy, Space, Teaching, Environment",Flexible Remote,"Innovation, Freedom, Impact",Urban Planner
875,44,Male,PhD,7,10,8,3,3,6,3,6,Risk-averse,Intrinsic,10,4,7,3,7,Visual,9,3,10,6,7,8,5,4,1,"Cybersecurity, Music Composition","Software, Literature, Design, AI",Flexible Remote,"Stability, Innovation, Security",Fashion Stylist
876,33,Female,PhD,8,3,8,3,9,5,4,6,Collaborative,Mixed,2,3,9,10,5,Auditory,2,8,10,5,8,7,9,8,4,Music Composition,"Space, Law",Flexible Remote,"Innovation, Security",Biomedical Engineer
877,19,Male,Undergraduate,3,3,6,9,4,8,3,7,Risk-averse,Extrinsic,5,7,3,9,8,Kinesthetic,6,1,7,8,4,1,7,9,5,Sports Training,"Law, Art",Team-oriented,"Money, Stability, Impact",Special Education Specialist
878,38,Female,Vocational,8,1,9,1,3,8,10,9,Collaborative,Mixed,7,7,8,8,2,Visual,4,2,9,4,5,5,4,2,3,Diplomacy,"Media, Art",Independent,"Security, Growth",Interior Architect
879,39,Female,Vocational,6,3,4,4,2,1,8,7,Risk-averse,Intrinsic,6,2,8,10,7,Reading/Writing,5,2,3,3,4,1,5,10,7,Journalism,"AI, Environment",Independent,"Growth, Impact, Security",eSports Manager
880,17,Male,Vocational,1,6,8,1,5,5,4,6,Risk-averse,Intrinsic,10,6,8,1,10,Reading/Writing,2,3,8,10,5,3,4,4,7,"Journalism, Urban Planning","Politics, Art, AI, Media",Fast-paced,"Adventure, Legacy, Creativity",AI/ML Engineer
881,43,Male,Self-taught,1,1,4,3,9,4,2,3,Analytical,Mixed,8,6,10,6,9,Kinesthetic,2,4,5,8,2,2,3,3,6,Teaching Pedagogy,"Teaching, Defense, Social Work, Art",Structured/Organized,"Recognition, Stability, Creativity",eSports Manager
882,18,Female,PhD,8,10,4,7,2,6,9,2,Analytical,Extrinsic,2,6,5,6,9,Reading/Writing,10,3,10,4,7,3,8,4,6,"Wildlife Conservation, Robotics","Hospitality, Literature",Creative/Artistic,"Legacy, Creativity, Growth",Cyber-Forensics Expert
883,27,Male,Self-taught,9,1,7,2,7,2,9,2,Intuitive,Intrinsic,10,3,3,9,10,Kinesthetic,4,1,10,7,1,2,9,3,4,Astrophysics,"Media, Research, AI, Social Work",Independent,"Money, Legacy",Civil Servant
884,38,Male,Vocational,3,7,5,1,5,1,7,4,Collaborative,Extrinsic,10,6,3,5,7,Kinesthetic,3,8,3,9,5,10,3,1,6,"Legal Writing, Fashion Design","Science, Law, AI",Hands-on/Fieldwork,"Creativity, Innovation",Media Producer
885,29,Female,Self-taught,2,8,8,3,2,3,1,5,Intuitive,Extrinsic,5,10,5,6,5,Auditory,2,10,4,7,7,9,5,6,4,"Astrophysics, Music Composition","Social Work, Software",Flexible Remote,"Impact, Creativity",TV Anchor
886,44,Male,Undergraduate,2,1,4,9,5,1,10,6,Collaborative,Extrinsic,9,9,6,4,6,Visual,1,2,1,9,8,6,1,2,3,"Data Analysis, Wildlife Conservation","Public Policy, Space, Science",Hands-on/Fieldwork,"Innovation, Security, Stability",Diplomatic Advisor
887,40,Male,Graduate,3,3,8,5,8,1,3,2,Intuitive,Mixed,5,1,1,6,1,Visual,5,8,10,10,9,5,8,9,8,"Renewable Energy Systems, Nutrition Science","Software, Public Policy, Sports, AI",Flexible Remote,"Impact, Creativity",Hotel Manager
888,28,Male,Undergraduate,4,6,6,3,5,5,1,9,Intuitive,Intrinsic,7,9,10,8,8,Auditory,2,10,8,8,10,2,10,6,10,"Data Analysis, Hospital Management","Business, Public Policy, Literature, Design",Hands-on/Fieldwork,"Growth, Recognition",Product Manager
889,40,Female,Undergraduate,4,6,10,8,9,6,8,2,Intuitive,Extrinsic,1,10,2,6,1,Kinesthetic,4,10,7,8,10,9,2,7,3,Film Direction,"Science, Literature, Media, Agriculture",Team-oriented,"Creativity, Security",Financial Risk Consultant
890,28,Female,Vocational,2,7,5,6,1,9,5,1,Intuitive,Intrinsic,1,8,7,9,7,Auditory,1,4,4,3,4,10,7,5,6,Nutrition Science,"Hospitality, Environment, Business, Software",Independent,"Security, Service, Recognition",Wildlife Conservationist
891,32,Male,Vocational,7,8,6,4,5,5,3,7,Analytical,Mixed,5,5,5,7,10,Auditory,2,1,9,4,3,5,7,6,9,Legal Writing,"Defense, Space, Sports",Independent,"Growth, Creativity",Special Education Specialist
892,42,Female,Vocational,5,6,3,7,9,4,10,8,Collaborative,Mixed,5,7,7,8,5,Kinesthetic,9,4,8,1,5,6,9,1,1,"Diplomacy, Data Analysis","Agriculture, Defense",Team-oriented,"Growth, Legacy",Biomedical Engineer
893,42,Female,PhD,10,3,9,2,2,5,2,9,Intuitive,Mixed,1,3,3,10,4,Visual,3,6,1,7,9,6,3,1,8,Sports Training,"Law, Sports, Environment, Medicine",Independent,"Legacy, Money",Media Producer
894,18,Male,Undergraduate,7,1,6,4,3,3,6,10,Collaborative,Extrinsic,5,10,9,4,6,Kinesthetic,8,10,3,1,6,8,1,9,5,"Diplomacy, Urban Planning","Social Work, Art, Design, Media",Hands-on/Fieldwork,"Creativity, Money",Human Rights Advocate
895,40,Female,High School,8,2,10,6,1,9,4,3,Analytical,Mixed,4,3,9,3,2,Reading/Writing,4,5,9,6,3,3,8,1,5,Sports Training,"Law, Software, Teaching",Team-oriented,"Stability, Money, Innovation",Military Strategist
896,17,Male,Self-taught,3,4,7,5,2,6,1,4,Intuitive,Mixed,3,6,5,1,2,Reading/Writing,2,1,8,9,3,9,4,2,9,Astrophysics,"Medicine, Teaching, Politics, Environment",Fast-paced,"Adventure, Growth",Curriculum Designer
897,42,Male,Graduate,8,10,10,3,1,1,6,10,Collaborative,Extrinsic,5,4,1,4,4,Reading/Writing,9,7,4,3,6,4,10,4,2,Astrophysics,"Media, Social Work, Environment, Law",Hands-on/Fieldwork,"Creativity, Recognition, Money",eSports Manager
898,36,Female,PhD,9,8,9,3,1,8,8,2,Analytical,Intrinsic,4,7,6,4,6,Visual,10,9,8,10,3,3,7,10,8,Data Analysis,"Agriculture, Medicine, Science, Software",Independent,"Recognition, Stability",Quantitative Analyst
899,42,Male,Undergraduate,9,8,6,5,8,4,10,9,Collaborative,Intrinsic,1,9,8,1,2,Kinesthetic,4,3,5,9,1,7,7,7,6,"Teaching Pedagogy, Wildlife Conservation","Sports, AI, Software, Art",Fast-paced,"Innovation, Legacy",Media Producer
900,26,Female,PhD,8,5,5,7,7,7,4,4,Intuitive,Mixed,6,10,5,2,5,Kinesthetic,9,9,4,5,8,7,7,5,8,"Architecture, Sports Training","Politics, Social Work, Software",Research-driven,"Impact, Growth",Pediatric Surgeon
901,42,Female,Undergraduate,9,3,8,7,8,1,6,4,Collaborative,Extrinsic,8,3,10,5,8,Visual,2,5,7,1,4,1,5,1,10,Hospital Management,"Medicine, Art, Finance, AI",Independent,"Innovation, Security, Freedom",University Lecturer
902,39,Male,Vocational,9,8,3,6,3,8,9,2,Risk-averse,Mixed,3,5,4,1,8,Visual,10,10,3,7,6,10,7,1,5,"Urban Planning, Fashion Design","Science, Business, Media, Agriculture",Research-driven,"Security, Recognition",Business Development Manager
903,33,Male,Graduate,4,1,10,5,2,10,10,7,Collaborative,Intrinsic,3,2,10,4,10,Auditory,6,9,7,10,4,7,10,4,8,Legal Writing,"Finance, Law",Independent,"Innovation, Legacy",Biomedical Engineer
904,26,Female,PhD,7,8,6,2,1,10,5,5,Risk-averse,Extrinsic,5,6,7,10,1,Auditory,2,8,10,8,6,4,2,1,3,Cybersecurity,"Environment, Teaching, Media, Software",Flexible Remote,"Innovation, Recognition, Creativity",Digital Content Strategist
905,26,Female,Undergraduate,3,8,7,7,3,5,4,4,Intuitive,Intrinsic,10,1,10,2,8,Kinesthetic,4,9,7,4,5,6,9,5,1,"Wildlife Conservation, Surgery","Politics, Literature, Public Policy",Flexible Remote,"Innovation, Creativity, Service",Media Producer
906,21,Male,Self-taught,10,6,1,10,10,6,1,2,Intuitive,Extrinsic,8,7,10,2,4,Auditory,3,8,3,5,7,2,10,2,2,"Music Composition, Sports Training","Research, Art, Social Work, Space",Independent,"Security, Innovation",Neuroscience Postdoc
907,26,Male,Vocational,4,7,10,6,5,5,2,7,Risk-averse,Intrinsic,9,8,2,3,10,Reading/Writing,4,2,5,10,6,4,2,5,9,Film Direction,"Teaching, Public Policy",Creative/Artistic,"Adventure, Growth, Legacy",eSports Manager
908,23,Male,High School,9,3,8,1,4,5,5,8,Collaborative,Extrinsic,2,5,8,2,8,Visual,10,1,9,8,8,2,9,6,7,Cybersecurity,"Defense, Hospitality",Hands-on/Fieldwork,"Adventure, Recognition, Impact",Sports Analyst
909,33,Male,Self-taught,5,1,7,7,10,2,6,2,Analytical,Mixed,4,3,2,1,6,Visual,10,3,5,1,6,5,8,4,10,"Robotics, Cybersecurity","Hospitality, Agriculture, Space, Media",Team-oriented,"Money, Security, Creativity",Quantitative Analyst
910,17,Male,Undergraduate,10,7,2,6,9,4,1,10,Intuitive,Extrinsic,5,2,1,1,4,Kinesthetic,1,3,4,7,4,6,2,8,5,"Architecture, Nutrition Science","Teaching, Defense, Research",Team-oriented,"Legacy, Creativity",Interior Architect
911,26,Female,Vocational,4,9,8,1,8,1,3,3,Collaborative,Extrinsic,8,6,7,3,4,Kinesthetic,3,8,5,3,4,1,1,8,6,"Cybersecurity, Diplomacy","Design, Science",Hands-on/Fieldwork,"Growth, Security",Chef
912,26,Female,Vocational,4,3,10,3,2,2,3,6,Collaborative,Intrinsic,6,2,2,8,4,Visual,6,2,7,6,1,9,6,6,9,"Robotics, Film Direction","Teaching, Business",Flexible Remote,"Innovation, Freedom, Creativity",Fashion Stylist
913,41,Female,Undergraduate,4,3,9,3,5,3,5,10,Collaborative,Intrinsic,8,8,2,1,8,Auditory,2,9,10,10,1,8,9,9,7,Film Direction,"Literature, Sports, Social Work",Research-driven,"Legacy, Money, Recognition",HR Specialist
914,17,Male,Self-taught,7,9,5,6,9,7,6,7,Risk-averse,Intrinsic,4,9,9,8,1,Visual,7,4,7,6,3,6,4,7,6,Data Analysis,"Defense, Agriculture, Software",Creative/Artistic,"Recognition, Security, Money",Game Concept Artist
915,32,Male,Vocational,6,3,5,7,6,1,6,6,Risk-averse,Intrinsic,1,4,2,8,7,Reading/Writing,3,7,3,8,3,5,3,6,6,Journalism,"Teaching, Research, Software",Independent,"Growth, Stability",Diplomatic Advisor
916,39,Female,Graduate,2,7,9,6,6,4,8,2,Intuitive,Extrinsic,3,3,7,3,4,Reading/Writing,1,10,4,6,1,5,10,2,4,Legal Writing,"Defense, Environment, Politics",Fast-paced,"Growth, Security, Innovation",Sports Physiotherapist
917,37,Male,Vocational,4,2,8,5,9,8,4,7,Risk-averse,Extrinsic,6,5,5,1,6,Visual,3,4,1,9,3,2,3,2,2,Sports Training,"Media, Politics, Business",Hands-on/Fieldwork,"Creativity, Adventure, Impact",Hotel Manager
918,23,Female,Self-taught,3,10,5,2,7,5,9,2,Analytical,Mixed,4,4,10,3,8,Visual,10,3,6,8,2,9,10,9,7,Sports Training,"Design, Law, Research, Media",Structured/Organized,"Growth, Freedom, Service",Cybersecurity Analyst
919,20,Male,Vocational,10,5,2,3,10,3,9,8,Collaborative,Intrinsic,7,4,4,9,10,Reading/Writing,6,1,5,2,4,2,9,1,3,Journalism,"Agriculture, Public Policy",Research-driven,"Recognition, Adventure, Freedom",Pilot
920,28,Female,Graduate,9,9,4,9,9,2,9,7,Analytical,Mixed,1,8,9,9,8,Reading/Writing,9,9,1,1,7,2,1,9,5,"Music Composition, Cybersecurity","Defense, Software, Environment",Independent,"Innovation, Security",Product Manager
921,29,Male,Undergraduate,8,7,5,2,10,6,6,9,Risk-averse,Mixed,4,8,6,9,7,Kinesthetic,2,7,5,4,7,2,3,2,10,"Nutrition Science, Legal Writing","AI, Medicine",Research-driven,"Adventure, Innovation, Stability",Astrophysics Researcher
922,18,Female,Self-taught,6,3,9,5,5,1,7,1,Analytical,Extrinsic,6,5,6,6,2,Visual,9,10,10,10,1,8,10,1,3,Data Analysis,"Defense, Finance",Structured/Organized,"Stability, Recognition",Agritech Specialist
923,31,Male,Vocational,2,5,3,9,5,1,4,7,Intuitive,Mixed,3,7,2,1,9,Kinesthetic,2,4,6,8,8,4,7,3,5,Wildlife Conservation,"Politics, AI, Sports, Law",Independent,"Growth, Adventure, Stability",High School Physics Teacher
924,30,Female,Undergraduate,10,2,3,4,3,6,10,3,Intuitive,Intrinsic,9,3,6,8,7,Auditory,7,9,1,2,9,3,5,3,7,"Data Analysis, Cybersecurity","Art, Business, Literature, Design",Structured/Organized,"Security, Freedom",Game Concept Artist
925,39,Male,Undergraduate,5,10,7,3,2,4,9,10,Collaborative,Intrinsic,3,6,4,2,2,Visual,5,2,3,7,1,5,3,10,3,"Nutrition Science, Sports Training","Politics, Teaching",Structured/Organized,"Innovation, Adventure",Cybersecurity Analyst
926,42,Male,Self-taught,3,7,7,5,7,8,8,4,Risk-averse,Intrinsic,7,4,2,3,5,Visual,6,8,8,5,7,7,8,8,6,Urban Planning,"Agriculture, Social Work, Business, Art",Structured/Organized,"Stability, Legacy, Security",Supply Chain Manager
927,31,Male,Vocational,1,1,2,1,3,10,6,5,Analytical,Intrinsic,9,9,8,6,5,Reading/Writing,5,1,10,3,7,7,3,7,7,"Music Composition, Nutrition Science","AI, Research, Defense, Social Work",Fast-paced,"Recognition, Service",University Lecturer
928,30,Male,Graduate,8,9,3,6,3,7,3,5,Analytical,Intrinsic,2,1,4,3,6,Reading/Writing,8,5,10,9,5,2,6,3,3,"Diplomacy, Urban Planning","Software, Medicine",Flexible Remote,"Money, Freedom",High School Physics Teacher
929,18,Female,High School,9,10,6,2,3,3,9,7,Analytical,Intrinsic,9,7,6,4,4,Reading/Writing,8,10,3,3,4,3,8,5,9,"Teaching Pedagogy, Data Analysis","Agriculture, Literature, AI, Software",Creative/Artistic,"Innovation, Growth, Impact",Nutritionist
930,38,Female,Vocational,8,7,2,7,4,4,2,4,Analytical,Extrinsic,6,4,4,10,2,Reading/Writing,10,9,2,8,10,2,6,3,5,"Fashion Design, Architecture","Teaching, Agriculture",Independent,"Impact, Recognition, Freedom",Product Manager
931,33,Male,PhD,2,4,1,5,6,8,5,3,Risk-averse,Mixed,8,5,8,4,6,Visual,10,8,8,3,5,7,8,7,9,"Wildlife Conservation, Urban Planning","Law, Research, Medicine, Social Work",Fast-paced,"Service, Recognition, Impact",Corporate Lawyer
932,33,Female,Undergraduate,1,3,2,2,2,9,1,9,Analytical,Extrinsic,3,3,3,5,7,Reading/Writing,10,10,1,7,8,8,3,4,4,Diplomacy,"Business, Research, Finance, Software",Fast-paced,"Creativity, Impact",Policy Analyst
933,28,Male,PhD,8,3,5,5,8,10,10,1,Collaborative,Intrinsic,1,8,2,2,4,Reading/Writing,9,7,7,6,10,3,8,7,9,"Surgery, Film Direction","Environment, Finance, Art, Research",Team-oriented,"Creativity, Impact",Judge’s Clerk
934,40,Female,Graduate,1,8,4,5,6,6,2,4,Analytical,Extrinsic,10,7,3,2,7,Reading/Writing,7,4,9,2,10,2,7,9,4,Architecture,"Literature, Hospitality, Agriculture, Design",Structured/Organized,"Freedom, Impact",Policy Analyst
935,23,Female,Graduate,4,3,10,6,9,1,10,4,Collaborative,Extrinsic,5,3,1,5,10,Auditory,4,3,4,1,2,9,9,1,8,Architecture,"Medicine, Space, Business",Independent,"Security, Adventure",Robotics Engineer
936,18,Male,Graduate,3,8,9,10,3,2,3,1,Risk-averse,Extrinsic,9,7,3,9,2,Reading/Writing,3,9,4,2,10,9,6,4,2,"Fashion Design, Film Direction","Finance, Software, Teaching, Sports",Fast-paced,"Stability, Impact",Diplomat
937,30,Female,Vocational,1,10,8,4,4,7,5,6,Collaborative,Mixed,7,4,6,3,6,Auditory,8,7,4,1,1,9,10,8,10,"Diplomacy, Astrophysics","Public Policy, Research",Research-driven,"Growth, Adventure, Creativity",Environmental Policy Consultant
938,32,Male,PhD,3,8,2,6,4,9,5,5,Intuitive,Mixed,1,6,5,10,6,Kinesthetic,4,10,8,1,8,2,10,6,7,Cybersecurity,"Space, Agriculture, Environment, Design",Team-oriented,"Legacy, Stability",Nutritionist
939,30,Female,Graduate,10,4,5,3,2,4,8,5,Collaborative,Intrinsic,10,7,9,7,7,Reading/Writing,1,4,3,5,8,4,5,5,5,"Music Composition, Sports Training","Hospitality, Law, Business, Sports",Team-oriented,"Impact, Freedom",Investment Banker
940,32,Male,Graduate,9,9,9,1,9,6,6,2,Intuitive,Intrinsic,10,8,6,4,6,Auditory,9,10,6,7,6,3,6,2,2,Teaching Pedagogy,"Finance, Research, Hospitality, Medicine",Hands-on/Fieldwork,"Innovation, Freedom, Stability",Cyber-Forensics Expert
941,45,Female,Self-taught,10,3,2,9,5,2,7,4,Collaborative,Intrinsic,6,6,7,5,5,Reading/Writing,1,1,7,3,8,6,8,1,7,Film Direction,"Defense, Software, Media",Fast-paced,"Creativity, Growth",Climate Scientist
942,32,Male,Graduate,3,6,6,4,9,5,5,4,Analytical,Mixed,5,5,2,4,5,Reading/Writing,6,5,3,2,3,6,9,5,8,Surgery,"Politics, Hospitality",Creative/Artistic,"Impact, Legacy",Policy Analyst
943,18,Female,Graduate,5,8,8,6,9,5,9,2,Risk-averse,Mixed,4,10,3,5,10,Auditory,7,10,4,7,5,10,3,8,4,Film Direction,"Art, Finance, Politics",Flexible Remote,"Adventure, Innovation, Legacy",Corporate Lawyer
944,22,Male,Self-taught,3,6,4,1,10,5,3,6,Intuitive,Intrinsic,8,10,9,5,6,Reading/Writing,3,1,5,8,5,10,6,7,2,Teaching Pedagogy,"Environment, Social Work, Research",Flexible Remote,"Legacy, Growth",Medical Researcher
945,40,Male,Graduate,4,6,8,9,4,1,5,2,Collaborative,Mixed,8,1,4,8,8,Reading/Writing,2,9,7,6,1,1,7,7,4,Teaching Pedagogy,"Science, Social Work, Law",Fast-paced,"Recognition, Growth, Adventure",Urban Planner
946,26,Female,Undergraduate,6,9,4,6,6,8,10,9,Intuitive,Extrinsic,4,10,8,2,10,Auditory,10,8,4,2,9,8,6,5,6,Hospital Management,"Software, Defense, Sports, Literature",Creative/Artistic,"Service, Creativity",Biotech Researcher
947,16,Male,High School,8,9,2,1,3,10,7,3,Risk-averse,Intrinsic,9,10,7,9,8,Reading/Writing,8,8,3,8,5,3,10,5,6,Data Analysis,"Research, Software, Politics",Creative/Artistic,"Money, Adventure",Neuroscience Postdoc
948,38,Female,Self-taught,4,9,9,6,5,6,1,2,Risk-averse,Intrinsic,6,9,2,9,10,Auditory,4,2,10,9,2,10,1,5,10,Film Direction,"Social Work, Science, Teaching, Design",Fast-paced,"Growth, Creativity",Sports Physiotherapist
949,38,Male,Vocational,3,9,9,8,6,1,2,2,Collaborative,Mixed,7,5,4,1,1,Auditory,3,7,4,4,8,2,3,1,2,"Urban Planning, Teaching Pedagogy","Medicine, Finance, Hospitality, Business",Flexible Remote,"Innovation, Money, Legacy",HR Specialist
950,30,Male,PhD,6,4,8,1,2,10,6,6,Analytical,Intrinsic,5,5,3,5,5,Visual,2,8,1,5,8,10,5,3,7,"Sports Training, Fashion Design","AI, Politics",Hands-on/Fieldwork,"Service, Creativity",Corporate Trainer
951,25,Female,PhD,5,10,4,8,5,3,6,4,Collaborative,Mixed,5,8,1,4,4,Kinesthetic,5,1,8,5,4,8,4,10,4,"Journalism, Teaching Pedagogy","Space, AI",Hands-on/Fieldwork,"Service, Impact",Corporate Trainer
952,40,Male,High School,6,1,4,9,5,5,5,3,Risk-averse,Intrinsic,2,7,6,4,2,Visual,10,5,5,6,7,8,10,4,6,Cybersecurity,"Finance, AI, Literature",Creative/Artistic,"Legacy, Creativity, Stability",Financial Risk Consultant
953,32,Female,Undergraduate,8,5,7,6,7,5,5,2,Analytical,Extrinsic,6,5,3,5,1,Auditory,4,2,2,2,6,5,10,7,9,Urban Planning,"AI, Environment",Independent,"Adventure, Creativity",UX/UI Designer
954,37,Male,High School,6,4,3,3,2,1,3,4,Intuitive,Mixed,4,9,8,7,4,Auditory,6,4,1,5,9,9,10,3,7,Astrophysics,"Software, Sports, Science, Finance",Creative/Artistic,"Creativity, Innovation, Recognition",Fashion Stylist
955,45,Male,Self-taught,5,8,3,5,4,5,9,8,Collaborative,Mixed,3,1,7,1,10,Auditory,4,2,4,4,4,4,7,4,8,"Diplomacy, Nutrition Science","Medicine, Science, Teaching",Fast-paced,"Service, Freedom, Innovation",Special Education Specialist
956,26,Male,Vocational,3,4,2,9,1,10,7,1,Analytical,Intrinsic,8,9,1,2,5,Visual,6,8,7,10,7,4,3,3,1,Journalism,"Research, Social Work, Public Policy",Creative/Artistic,"Recognition, Creativity, Money",Data Scientist
957,44,Female,Undergraduate,7,2,5,5,3,8,9,2,Collaborative,Intrinsic,10,6,8,6,1,Kinesthetic,3,8,3,6,3,2,7,2,5,"Legal Writing, Hospital Management","Agriculture, Space, Science, Hospitality",Team-oriented,"Legacy, Innovation, Money",Medical Researcher
958,38,Female,Self-taught,2,2,4,10,5,3,10,7,Collaborative,Extrinsic,2,2,7,7,1,Reading/Writing,1,4,1,3,7,6,7,7,6,Surgery,"Law, Medicine, Art, Software",Hands-on/Fieldwork,"Freedom, Growth",Product Manager
959,19,Female,Vocational,7,7,9,9,8,5,10,10,Intuitive,Mixed,4,9,10,10,10,Kinesthetic,9,4,1,2,2,10,5,2,10,"Film Direction, Surgery","AI, Media",Hands-on/Fieldwork,"Recognition, Legacy, Creativity",Diplomat
960,23,Male,Self-taught,7,9,6,10,3,9,7,2,Intuitive,Extrinsic,9,3,1,4,2,Auditory,10,3,6,1,4,8,5,8,10,Journalism,"Law, AI",Hands-on/Fieldwork,"Creativity, Legacy, Growth",University Lecturer
961,36,Male,Undergraduate,4,2,6,9,8,7,7,3,Risk-averse,Intrinsic,1,9,3,5,8,Auditory,4,8,4,7,1,5,7,5,7,"Hospital Management, Architecture","Sports, Software, Space, Law",Flexible Remote,"Service, Growth",Climate Scientist
